01	10008421
01	10122956
01	10123018
01	10123027
01	10127261
01	10134934
01	1040935
01	10412691
01	10412699
01	10654249
01	10654290
01	10778952
01	10853449
01	10853619
01	10859057
01	1112719
01	11131986
01	11132198
01	11132609
01	11132659
01	11272629
01	11280570
01	11280745
01	11302422
01	11400838
01	11400876
01	11400896
01	11655816
01	11738005
01	1192325
01	1192365
01	12138593
01	12175077
01	12375172
01	12485833
01	12485867
01	12486718
01	12487654
01	12487875
01	12487902
01	12490749
01	12524362
01	12524532
01	12524820
01	125756
01	125969
01	1260265
01	126066
01	12633287
01	12633384
01	12633460
01	12633462
01	12633492
01	12637362
01	126919
01	12815726
01	13291689
01	1345489
01	1345503
01	13461773
01	13462029
01	13462116
01	13462239
01	13551220
01	13629427
01	13629743
01	13629783
01	13630998
01	13652306
01	13765964
01	13781414
01	13826616
01	14310395
01	1437001
01	14385541
01	14409787
01	14409810
01	14409915
01	14409978
01	14410030
01	14410039
01	14410236
01	14410245
01	14410259
01	14499284
01	14499343
01	14598775
01	14600442
01	14663107
01	14663114
01	14663134
01	14663145
01	14663158
01	146791
01	14759178
01	14759806
01	14760572
01	14764590
01	14773664
01	14773778
01	14773897
01	14773984
01	14774009
01	14774185
01	14774273
01	14799432
01	14799479
01	14804161
01	14814334
01	14814501
01	14815947
01	14821234
01	14909827
01	14954805
01	1496731
01	15060597
01	15060601
01	15071444
01	151490
01	151495
01	15243692
01	15327820
01	15402982
01	15402987
01	15402994
01	15402999
01	15403007
01	15403021
01	15403172
01	15403191
01	15403212
01	15403231
01	15403280
01	15403292
01	15403306
01	15403313
01	15403322
01	15420184
01	15460725
01	15461890
01	15475644
01	15541656
01	15590934
01	15603925
01	15671654
01	15707712
01	15737957
01	15752256
01	15752266
01	15893391
01	15900907
01	15913142
01	15914808
01	15915678
01	15940637
01	15940654
01	15940979
01	15940995
01	15941053
01	15943816
01	15944518
01	15944700
01	15953642
01	15953678
01	15953686
01	15953692
01	15974572
01	15976719
01	15976743
01	15976806
01	15976889
01	15976916
01	15976953
01	15978020
01	15978041
01	15978100
01	15978146
01	15978258
01	15978356
01	15986205
01	15996650
01	16037691
01	16037695
01	16037917
01	16037934
01	16067727
01	16081991
01	16085449
01	16088678
01	16125470
01	16125535
01	16125951
01	16126118
01	16126399
01	16126801
01	16128553
01	16128778
01	16143487
01	16155964
01	16155986
01	16155992
01	16156093
01	16156174
01	16156384
01	16156402
01	16196333
01	16196396
01	16204954
01	16257389
01	16257431
01	16257741
01	16257767
01	16257786
01	16258686
01	16258939
01	16258989
01	16259320
01	16278745
01	16278825
01	16278871
01	16285258
01	16286798
01	16289164
01	16289377
01	16289383
01	16341843
01	16341891
01	16343041
01	16349274
01	16354760
01	16362032
01	16362332
01	16369778
01	16370034
01	16370052
01	16370713
01	16370717
01	16371730
01	16371740
01	16447402
01	16501796
01	16509981
01	16537877
01	16544684
01	16546148
01	16954218
01	17050722
01	17050742
01	17050752
01	17053350
01	17053385
01	17053403
01	17053549
01	17114396
01	17114529
01	17268074
01	17268160
01	17268171
01	17268200
01	17268291
01	17268299
01	17288763
01	17310866
01	17340125
01	17340136
01	17340199
01	17340306
01	17340315
01	17355176
01	17355998
01	17547751
01	17669771
01	17672349
01	17673432
01	17720612
01	17749934
01	17749989
01	17825153
01	17825367
01	17825595
01	17826403
01	17826495
01	17826796
01	17993361
01	17993369
01	18175155
01	18176020
01	18176347
01	18176439
01	18177283
01	18177406
01	18178483
01	18178980
01	18179206
01	18179407
01	18180263
01	18180957
01	18180988
01	18181474
01	18219012
01	18233928
01	18311787
01	18399334
01	18399417
01	18399464
01	18399496
01	18492090
01	18494581
01	18575912
01	18585948
01	18602269
01	18611887
01	18675206
01	18819619
01	18822283
01	18856888
01	18913605
01	18915743
01	18915848
01	18916036
01	18916047
01	18916053
01	18916073
01	18932517
01	18936107
01	18936146
01	18936388
01	18947021
01	18947116
01	18947172
01	18947315
01	18947360
01	18947408
01	18947439
01	18947921
01	18972954
01	18973118
01	19097414
01	19161081
01	19161109
01	19161168
01	19161277
01	19161319
01	19162524
01	19177438
01	19177741
01	19178924
01	19178997
01	19236326
01	19239914
01	19239940
01	19239965
01	19239991
01	19274432
01	19274922
01	19275096
01	19275476
01	19301041
01	19324973
01	19417284
01	19436673
01	19460657
01	19463313
01	19463725
01	19464379
01	19464446
01	19464542
01	19501589
01	19684486
01	19712863
01	19712866
01	1975000
01	19772288
01	19772298
01	1981171
01	1981180
01	19834448
01	19899525
01	19900165
01	19926220
01	19926436
01	19926492
01	19926565
01	19927945
01	19927951
01	19927972
01	19953842
01	19953867
01	20083611
01	20092449
01	20092463
01	20093126
01	20093409
01	20104388
01	20201204
01	20263520
01	2027915
01	2027935
01	2028004
01	2028161
01	2028242
01	2028310
01	20338507
01	20407309
01	20472333
01	20537076
01	20537114
01	20654289
01	20658496
01	20780296
01	20790369
01	20790571
01	20825861
01	20838509
01	20863880
01	20885281
01	20885463
01	20903641
01	20941802
01	20942027
01	20996121
01	20996178
01	20996184
01	21013223
01	21015745
01	21016254
01	21016550
01	21020613
01	21053366
01	21053373
01	21075603
01	21084088
01	21085216
01	21086158
01	21086274
01	21091518
01	21158593
01	21163151
01	21163162
01	21292115
01	21295575
01	21372480
01	21372550
01	21390162
01	21390344
01	21390401
01	21397763
01	21405062
01	21460685
01	21460701
01	21465240
01	21465253
01	21465257
01	21465263
01	21465273
01	21465301
01	21495154
01	21511385
01	21548342
01	21548524
01	21548613
01	21650755
01	21651376
01	21687193
01	21689167
01	21689236
01	21689393
01	21689861
01	21689986
01	21690105
01	21690150
01	21690325
01	21690483
01	21690877
01	21691205
01	21691226
01	21691335
01	21691375
01	21691391
01	21701623
01	21756133
01	21833912
01	21834085
01	21834252
01	21834531
01	21834565
01	21834625
01	21834712
01	21834788
01	21834829
01	21834841
01	21834879
01	21834994
01	21835059
01	21835119
01	21835120
01	21835170
01	21835242
01	21835258
01	21835266
01	21835381
01	21836985
01	21955758
01	21955978
01	21956009
01	21956071
01	21956122
01	21957467
01	22004210
01	22013060
01	22026574
01	22033205
01	22033230
01	22033245
01	22037604
01	22037609
01	22037654
01	22042510
01	22042669
01	22043016
01	22043922
01	22044827
01	22044971
01	22045829
01	22046045
01	22046600
01	22046697
01	22047054
01	22071620
01	22072312
01	22072337
01	22072359
01	22072569
01	22072676
01	22072914
01	22073150
01	22073352
01	22073407
01	22073434
01	22073439
01	22073500
01	22073758
01	22073908
01	22073933
01	22073957
01	22074285
01	22074293
01	22074904
01	22074951
01	22076749
01	22077628
01	22077705
01	22077797
01	22078287
01	22081194
01	22081308
01	22081341
01	22084930
01	22084931
01	22085725
01	2211064
01	22121762
01	2213885
01	22170873
01	22170959
01	22199454
01	22250151
01	22272742
01	22380658
01	22438020
01	22505878
01	22515396
01	22536299
01	22598399
01	22611997
01	226272
01	226275
01	22754439
01	22754490
01	22754538
01	22754599
01	22773987
01	22827376
01	22888183
01	23024071
01	23111048
01	23158061
01	23158404
01	23431038
01	23480933
01	23480982
01	23503033
01	23508948
01	23586630
01	23586640
01	23586644
01	23586714
01	23586793
01	23586851
01	23586977
01	23587061
01	23587088
01	23587961
01	23588139
01	23588145
01	23588162
01	23588167
01	23588183
01	23588640
01	23605524
01	23615059
01	23619422
01	2362213
01	2363566
01	2363658
01	2363743
01	2363749
01	2363789
01	23639216
01	23712751
01	23712764
01	23782139
01	23782144
01	23782146
01	23804120
01	23846462
01	23930067
01	23931577
01	24036202
01	24036208
01	24112597
01	24118698
01	24161971
01	24164241
01	24164987
01	24170152
01	24170422
01	24170464
01	24170610
01	24185506
01	24185508
01	24185640
01	24238713
01	24239538
01	24271345
01	24274754
01	24295052
01	24315829
01	24317229
01	24317868
01	24318085
01	24364567
01	24383899
01	24384090
01	24412048
01	24412089
01	24412190
01	24412312
01	24412498
01	24412499
01	24412802
01	24424336
01	24457030
01	24457883
01	24457888
01	24566596
01	24567415
01	24596320
01	24596447
01	24598453
01	24635527
01	24666143
01	24708825
01	24734505
01	24734617
01	24745242
01	24750050
01	24840838
01	24843914
01	24926864
01	24929173
01	24930200
01	24934242
01	24935511
01	2494650
01	24983342
01	24983348
01	24983484
01	24986296
01	24992298
01	25042501
01	25149970
01	25151810
01	25153433
01	25170959
01	25172388
01	25172521
01	25172992
01	25173004
01	25173070
01	25173148
01	25173401
01	25205141
01	25225557
01	25225668
01	25225853
01	25225950
01	25226166
01	25226223
01	25226697
01	25226812
01	25227074
01	25228236
01	25237897
01	25238174
01	25238188
01	25238253
01	25238346
