01	10859057
01	11280570
01	11280745
01	11302422
01	1192365
01	12487875
01	12633384
01	12633460
01	12633462
01	12633492
01	13781414
01	14310395
01	14409787
01	14409810
01	14409915
01	14409978
01	14410030
01	14663134
01	14663145
01	14663158
01	14821234
01	14954805
01	15403306
01	15752256
01	15900907
01	15953686
01	15976916
01	15978020
01	15978100
01	15978146
01	15996650
01	16126801
01	16204954
01	16257741
01	16509981
01	17340306
01	17340315
01	18180957
01	18181474
01	18675206
01	18915743
01	18915848
01	18932517
01	19161277
01	19274922
01	19275096
01	19275476
01	19927945
01	19927951
01	19927972
01	20654289
01	20658496
01	20942027
01	20996178
01	21016254
01	21405062
01	21465240
01	21465257
01	21465263
01	21465273
01	21689167
01	21689236
01	21689393
01	21689861
01	21689986
01	21690105
01	21690150
01	21690325
01	21690483
01	21835059
01	21835119
01	21955978
01	21956009
01	21956071
01	21956122
01	22073352
01	22073407
01	22073434
01	22073500
01	22073908
01	22073933
01	22073957
01	22074285
01	22074293
01	22074904
01	22077628
01	22078287
01	22438020
01	22754439
01	23586644
01	23588162
01	23712751
01	23782139
01	23782144
01	23782146
01	24118698
01	24161971
01	24164241
01	24164987
01	24170422
01	24170610
01	24185506
01	24317868
01	24412312
01	24412498
01	24412802
01	24596320
01	24708825
01	24745242
01	24843914
01	24983342
01	24983348
01	25173148
01	25503772
01	25664466
01	26230563
01	26347018
01	26351720
01	26409238
01	26409247
01	26424612
01	26438402
01	26438406
01	2665127
01	26815947
01	27047474
01	27326866
01	27521114
01	27609351
01	28489281
01	28490712
01	28555065
01	28556067
01	28871018
01	29548438
01	29808805
01	30224868
01	30393432
01	30859576
01	31260799
01	31897510
01	31897761
01	32300978
01	32301366
01	32934804
01	33143943
01	3579721
01	3579730
01	3579739
01	3579742
01	3579878
01	3580043
01	3580064
01	3765701
01	4588282
01	4588338
01	4588835
01	4647525
01	4649154
01	46871319
01	47057999
01	47355667
01	47485264
01	47485281
01	47753242
01	47753925
01	47765363
01	47765703
01	4799293
01	48491567
01	48748124
01	48748360
01	48748553
01	49137215
01	49137360
01	49140460
01	49251228
01	49251265
01	49389569
01	49523115
01	49535323
01	49704289
01	49998329
01	50208809
01	50637983
01	50989319
01	50989450
01	50991519
01	50991688
01	51041368
01	51220929
01	51339614
01	51339626
01	51532925
01	51630078
01	52083172
01	52122013
01	52704584
01	52704829
01	52704879
01	52856683
01	52858947
01	52951317
01	53120617
01	53242024
01	53617357
01	53617366
01	53617598
01	53618886
01	53767282
01	53767341
01	53767343
01	53767401
01	53767486
01	53767500
01	53767581
01	53767662
01	53767945
01	53771690
01	53771710
01	53772248
01	53772257
01	53772273
01	53772305
01	53772373
01	53787677
01	53787823
01	53813264
01	53813267
01	53813273
01	53816696
01	53816703
01	53816706
01	53816713
01	53816726
01	53816743
01	53919666
01	53919676
01	54968173
01	55040497
01	55040551
01	55147112
01	55147353
01	55147415
01	55147434
01	55147443
01	55147465
01	55147536
01	55148471
01	55148506
01	55148524
01	55148666
01	55148978
01	55149039
01	55149095
01	55149125
01	55152575
01	55155267
01	55165612
01	55174737
